2020-10-17 08:00:00,673 - root - INFO - ############################### START ###############################
2020-10-17 08:00:03,974 - root - INFO - SUCCESS    Start a new browser: Chrome, Spend 3.301196575164795 seconds
2020-10-17 08:00:06,089 - root - INFO - SUCCESS    Set browser window maximized, Spend 2.1153173446655273 seconds
2020-10-17 08:00:08,279 - root - INFO - SUCCESS    Navigated to https://e.qq.com/, Spend 2.1901438236236572 seconds
2020-10-17 08:00:08,319 - root - INFO - SUCCESS    Clicked element: <id->mlogin>, Spend 0.03989362716674805 seconds
2020-10-17 08:00:18,350 - root - INFO - SUCCESS    Switch to frame element: <id->qqLoginFrame>, Spend 0.02992105484008789 seconds
2020-10-17 08:00:19,377 - root - INFO - SUCCESS    Switch to frame element: <id->ptlogin_iframe>, Spend 0.024929046630859375 seconds
2020-10-17 08:00:19,468 - root - INFO - SUCCESS    Clicked element: <id->img_out_1456904332>, Spend 0.09075689315795898 seconds
2020-10-17 08:00:26,493 - root - INFO - SUCCESS    From js: <window.open('https://ad.qq.com/atlas/17567682/report/analytic?')> open a new window and swich into, Spend 2.0245821475982666 seconds
2020-10-17 08:00:28,653 - root - INFO - SUCCESS    Clicked element: <xpath->//*[@id="content"]/div/div/div/div[2]/div[1]/div/div[1]/div[4]/div/div/div/button[2]>, Spend 2.1602225303649902 seconds
2020-10-17 08:00:29,685 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[7]/div>, Spend 1.0322399139404297 seconds,text:<6,175.36>
2020-10-17 08:00:29,711 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[3]/div>, Spend 0.024933338165283203 seconds,text:<117,590>
2020-10-17 08:00:29,735 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[4]/div>, Spend 0.02393651008605957 seconds,text:<775>
2020-10-17 08:00:29,760 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[8]/div>, Spend 0.024932861328125 seconds,text:<22>
2020-10-17 08:00:29,785 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[10]/div>, Spend 0.024933576583862305 seconds,text:<15>
2020-10-17 08:00:31,818 - root - INFO - SUCCESS    From js: <window.open('https://ad.qq.com/atlas/17567678/report/analytic?')> open a new window and swich into, Spend 2.032564640045166 seconds
2020-10-17 08:00:33,961 - root - INFO - SUCCESS    Clicked element: <xpath->//*[@id="content"]/div/div/div/div[2]/div[1]/div/div[1]/div[4]/div/div/div/button[2]>, Spend 2.1423003673553467 seconds
2020-10-17 08:00:34,994 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[2]/div>, Spend 1.0332071781158447 seconds,text:<48,544.04>
2020-10-17 08:00:35,018 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[7]/div>, Spend 0.021941423416137695 seconds,text:<733,689>
2020-10-17 08:00:35,038 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[8]/div>, Spend 0.019946575164794922 seconds,text:<5,465>
2020-10-17 08:00:35,062 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[3]/div>, Spend 0.023936748504638672 seconds,text:<175>
2020-10-17 08:00:35,088 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[5]/div>, Spend 0.025930166244506836 seconds,text:<141>
2020-10-17 08:00:37,121 - root - INFO - SUCCESS    From js: <window.open('https://docs.qq.com/sheet/DU1F6UVF4a2J4ZkdI?tab=bb08j2')> open a new window and swich into, Spend 2.0335617065429688 seconds
2020-10-17 08:00:39,173 - root - INFO - SUCCESS    Clicked element: <xpath->//*[@id="blankpage-button-pc"]>, Spend 2.05051589012146 seconds
2020-10-17 08:00:40,208 - root - INFO - SUCCESS    Switch to frame element: <id->login_frame>, Spend 1.0352303981781006 seconds
2020-10-17 08:00:40,270 - root - INFO - SUCCESS    Clicked element: <id->img_out_1456904332>, Spend 0.060837745666503906 seconds
2020-10-17 08:00:45,646 - root - INFO - SUCCESS    Double click (440,187) Spend 0.3749978542327881 seconds
2020-10-17 08:00:46,405 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 2020-10-17,and sleep 0.5 seconds,input TAB key, Spend 0.757972240447998 seconds
2020-10-17 08:00:46,752 - root - INFO - SUCCESS    Double click (40,0) Spend 0.34604978561401367 seconds
2020-10-17 08:00:47,452 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 00:00~8:00,and sleep 0.5 seconds,input TAB key, Spend 0.7001266479492188 seconds
2020-10-17 08:00:47,795 - root - INFO - SUCCESS    Double click (100,0) Spend 0.3430821895599365 seconds
2020-10-17 08:00:48,483 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 6,175.36,and sleep 0.5 seconds,input TAB key, Spend 0.6881599426269531 seconds
2020-10-17 08:00:48,820 - root - INFO - SUCCESS    Double click (100,0) Spend 0.3370976448059082 seconds
2020-10-17 08:00:49,492 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 117,590,and sleep 0.5 seconds,input TAB key, Spend 0.6712327003479004 seconds
2020-10-17 08:00:49,827 - root - INFO - SUCCESS    Double click (90,0) Spend 0.3341066837310791 seconds
2020-10-17 08:00:50,499 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 775,and sleep 0.5 seconds,input TAB key, Spend 0.6711766719818115 seconds
2020-10-17 08:00:50,842 - root - INFO - SUCCESS    Double click (160,0) Spend 0.3430821895599365 seconds
2020-10-17 08:00:51,515 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 22,and sleep 0.5 seconds,input TAB key, Spend 0.6732003688812256 seconds
2020-10-17 08:00:51,852 - root - INFO - SUCCESS    Double click (70,0) Spend 0.3370985984802246 seconds
2020-10-17 08:00:52,515 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 15,and sleep 0.5 seconds,input TAB key, Spend 0.662229061126709 seconds
2020-10-17 08:00:52,863 - root - INFO - SUCCESS    Double click (-440,20) Spend 0.3480684757232666 seconds
2020-10-17 08:00:53,550 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 48,544.04,and sleep 0.5 seconds,input TAB key, Spend 0.6871609687805176 seconds
2020-10-17 08:00:53,875 - root - INFO - SUCCESS    Double click (100,0) Spend 0.3251323699951172 seconds
2020-10-17 08:00:54,556 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 733,689,and sleep 0.5 seconds,input TAB key, Spend 0.6791524887084961 seconds
2020-10-17 08:00:54,891 - root - INFO - SUCCESS    Double click (90,0) Spend 0.33513355255126953 seconds
2020-10-17 08:00:55,569 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 5,465,and sleep 0.5 seconds,input TAB key, Spend 0.6761918067932129 seconds
2020-10-17 08:00:55,893 - root - INFO - SUCCESS    Double click (160,0) Spend 0.32413506507873535 seconds
2020-10-17 08:00:56,568 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 175,and sleep 0.5 seconds,input TAB key, Spend 0.6742262840270996 seconds
2020-10-17 08:00:56,908 - root - INFO - SUCCESS    Double click (70,0) Spend 0.3401174545288086 seconds
2020-10-17 08:00:57,586 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 141,and sleep 0.5 seconds,input TAB key, Spend 0.6771607398986816 seconds
2020-10-17 08:01:01,131 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 2.5451931953430176 seconds
2020-10-17 08:01:01,131 - root - INFO - ###############################  End  ###############################
2020-10-17 08:01:06,056 - root - INFO - 发送邮件成功
2020-10-17 10:15:00,944 - root - INFO - ############################### START ###############################
2020-10-17 10:15:04,202 - root - INFO - SUCCESS    Start a new browser: Chrome, Spend 3.2572579383850098 seconds
2020-10-17 10:15:06,319 - root - INFO - SUCCESS    Set browser window maximized, Spend 2.115342617034912 seconds
2020-10-17 10:15:08,137 - root - INFO - SUCCESS    Navigated to https://e.qq.com/, Spend 1.8181381225585938 seconds
