2020-10-22 08:00:00,990 - root - INFO - ############################### START ###############################
2020-10-22 08:00:04,155 - root - INFO - SUCCESS    Start a new browser: Chrome, Spend 3.1655325889587402 seconds
2020-10-22 08:00:06,276 - root - INFO - SUCCESS    Set browser window maximized, Spend 2.1203277111053467 seconds
2020-10-22 08:00:07,968 - root - INFO - SUCCESS    Navigated to https://e.qq.com/, Spend 1.692474603652954 seconds
2020-10-22 08:00:08,009 - root - INFO - SUCCESS    Clicked element: <id->mlogin>, Spend 0.03989601135253906 seconds
2020-10-22 08:00:24,108 - root - INFO - SUCCESS    Switch to frame element: <id->qqLoginFrame>, Spend 6.098493337631226 seconds
2020-10-22 08:00:25,133 - root - INFO - SUCCESS    Switch to frame element: <id->ptlogin_iframe>, Spend 0.0249330997467041 seconds
2020-10-22 08:00:25,223 - root - INFO - SUCCESS    Clicked element: <id->img_out_1456904332>, Spend 0.08878803253173828 seconds
2020-10-22 08:00:32,263 - root - INFO - SUCCESS    From js: <window.open('https://ad.qq.com/atlas/17567682/report/analytic?')> open a new window and swich into, Spend 2.0383615493774414 seconds
2020-10-22 08:00:34,397 - root - INFO - SUCCESS    Clicked element: <xpath->//*[@id="content"]/div/div/div/div[2]/div[1]/div/div[1]/div[4]/div/div/div/button[2]>, Spend 2.134291410446167 seconds
2020-10-22 08:00:35,429 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[7]/div>, Spend 1.0312409400939941 seconds,text:<27,851.51>
2020-10-22 08:00:35,452 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[3]/div>, Spend 0.02293848991394043 seconds,text:<301,504>
2020-10-22 08:00:35,477 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[4]/div>, Spend 0.0249330997467041 seconds,text:<2,026>
2020-10-22 08:00:35,501 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[8]/div>, Spend 0.023935556411743164 seconds,text:<72>
2020-10-22 08:00:35,527 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[10]/div>, Spend 0.025929927825927734 seconds,text:<59>
2020-10-22 08:00:37,565 - root - INFO - SUCCESS    From js: <window.open('https://ad.qq.com/atlas/17567678/report/analytic?')> open a new window and swich into, Spend 2.0365524291992188 seconds
2020-10-22 08:00:39,696 - root - INFO - SUCCESS    Clicked element: <xpath->//*[@id="content"]/div/div/div/div[2]/div[1]/div/div[1]/div[4]/div/div/div/button[2]>, Spend 2.1312994956970215 seconds
2020-10-22 08:00:40,726 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[2]/div>, Spend 1.0302443504333496 seconds,text:<32,850.18>
2020-10-22 08:00:40,746 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[7]/div>, Spend 0.01894855499267578 seconds,text:<398,889>
2020-10-22 08:00:40,765 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[8]/div>, Spend 0.017951488494873047 seconds,text:<3,517>
2020-10-22 08:00:40,786 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[3]/div>, Spend 0.020944595336914062 seconds,text:<100>
2020-10-22 08:00:40,811 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[5]/div>, Spend 0.024932146072387695 seconds,text:<85>
2020-10-22 08:00:42,848 - root - INFO - SUCCESS    From js: <window.open('https://docs.qq.com/sheet/DU1F6UVF4a2J4ZkdI?tab=bb08j2')> open a new window and swich into, Spend 2.035555362701416 seconds
2020-10-22 08:00:44,901 - root - INFO - SUCCESS    Clicked element: <xpath->//*[@id="blankpage-button-pc"]>, Spend 2.0525102615356445 seconds
2020-10-22 08:00:45,940 - root - INFO - SUCCESS    Switch to frame element: <id->login_frame>, Spend 1.0382227897644043 seconds
2020-10-22 08:00:45,999 - root - INFO - SUCCESS    Clicked element: <id->img_out_1456904332>, Spend 0.059839725494384766 seconds
2020-10-22 08:00:51,377 - root - INFO - SUCCESS    Double click (440,187) Spend 0.37699127197265625 seconds
2020-10-22 08:00:54,107 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 2020-10-22,and sleep 0.5 seconds,input TAB key, Spend 0.7280235290527344 seconds
2020-10-22 08:00:54,428 - root - INFO - SUCCESS    Double click (40,0) Spend 0.3211078643798828 seconds
2020-10-22 08:00:57,099 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 00:00~8:00,and sleep 0.5 seconds,input TAB key, Spend 0.6700215339660645 seconds
2020-10-22 08:00:57,426 - root - INFO - SUCCESS    Double click (100,0) Spend 0.32715296745300293 seconds
2020-10-22 08:01:00,120 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 27,851.51,and sleep 0.5 seconds,input TAB key, Spend 0.6929516792297363 seconds
2020-10-22 08:01:00,447 - root - INFO - SUCCESS    Double click (100,0) Spend 0.32712650299072266 seconds
2020-10-22 08:01:03,108 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 301,504,and sleep 0.5 seconds,input TAB key, Spend 0.6580507755279541 seconds
2020-10-22 08:01:03,424 - root - INFO - SUCCESS    Double click (90,0) Spend 0.31615424156188965 seconds
2020-10-22 08:01:06,107 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 2,026,and sleep 0.5 seconds,input TAB key, Spend 0.6811800003051758 seconds
2020-10-22 08:01:06,436 - root - INFO - SUCCESS    Double click (160,0) Spend 0.32712292671203613 seconds
2020-10-22 08:01:09,088 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 72,and sleep 0.5 seconds,input TAB key, Spend 0.6510729789733887 seconds
2020-10-22 08:01:09,426 - root - INFO - SUCCESS    Double click (70,0) Spend 0.33809542655944824 seconds
2020-10-22 08:01:12,081 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 59,and sleep 0.5 seconds,input TAB key, Spend 0.654116153717041 seconds
2020-10-22 08:01:12,410 - root - INFO - SUCCESS    Double click (-440,20) Spend 0.3291201591491699 seconds
2020-10-22 08:01:15,108 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 32,850.18,and sleep 0.5 seconds,input TAB key, Spend 0.696169376373291 seconds
2020-10-22 08:01:15,421 - root - INFO - SUCCESS    Double click (100,0) Spend 0.31316351890563965 seconds
2020-10-22 08:01:18,082 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 398,889,and sleep 0.5 seconds,input TAB key, Spend 0.6580548286437988 seconds
2020-10-22 08:01:18,413 - root - INFO - SUCCESS    Double click (90,0) Spend 0.3311152458190918 seconds
2020-10-22 08:01:21,072 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 3,517,and sleep 0.5 seconds,input TAB key, Spend 0.6580498218536377 seconds
2020-10-22 08:01:21,401 - root - INFO - SUCCESS    Double click (160,0) Spend 0.3281526565551758 seconds
2020-10-22 08:01:24,071 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 100,and sleep 0.5 seconds,input TAB key, Spend 0.669182300567627 seconds
2020-10-22 08:01:24,399 - root - INFO - SUCCESS    Double click (70,0) Spend 0.32712650299072266 seconds
2020-10-22 08:01:27,051 - root - INFO - SUCCESS    Element <xpath->//*[@id="alloy-rich-text-editor"]/span> type content: 85,and sleep 0.5 seconds,input TAB key, Spend 0.6502604484558105 seconds
2020-10-22 08:01:34,177 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 2.1231346130371094 seconds
2020-10-22 08:01:34,177 - root - INFO - ###############################  End  ###############################
2020-10-22 08:01:39,004 - root - INFO - 发送邮件成功
2020-10-22 10:00:00,971 - root - INFO - ############################### START ###############################
2020-10-22 10:00:04,156 - root - INFO - SUCCESS    Start a new browser: Chrome, Spend 3.1555275917053223 seconds
2020-10-22 10:00:06,277 - root - INFO - SUCCESS    Set browser window maximized, Spend 2.121326208114624 seconds
2020-10-22 10:00:09,538 - root - INFO - SUCCESS    Navigated to https://e.qq.com/, Spend 3.2612764835357666 seconds
2020-10-22 10:00:09,584 - root - INFO - SUCCESS    Clicked element: <id->mlogin>, Spend 0.04488110542297363 seconds
2020-10-22 10:00:25,860 - root - INFO - SUCCESS    Switch to frame element: <id->qqLoginFrame>, Spend 6.274188280105591 seconds
2020-10-22 10:00:26,886 - root - INFO - SUCCESS    Switch to frame element: <id->ptlogin_iframe>, Spend 0.02592635154724121 seconds
2020-10-22 10:00:26,985 - root - INFO - SUCCESS    Clicked element: <id->img_out_1456904332>, Spend 0.09774041175842285 seconds
2020-10-22 10:00:34,019 - root - INFO - SUCCESS    From js: <window.open('https://ad.qq.com/atlas/17567682/report/analytic?')> open a new window and swich into, Spend 2.033557415008545 seconds
2020-10-22 10:00:36,105 - root - INFO - SUCCESS    Clicked element: <xpath->//*[@id="content"]/div/div/div/div[2]/div[1]/div/div[1]/div[4]/div/div/div/button[2]>, Spend 2.0864193439483643 seconds
2020-10-22 10:00:37,154 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[7]/div>, Spend 1.0471980571746826 seconds,text:<37,807.51>
2020-10-22 10:00:37,179 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[3]/div>, Spend 0.0249330997467041 seconds,text:<461,457>
2020-10-22 10:00:37,205 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[4]/div>, Spend 0.026927471160888672 seconds,text:<2,718>
2020-10-22 10:00:37,230 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[8]/div>, Spend 0.023935556411743164 seconds,text:<96>
2020-10-22 10:00:37,255 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[10]/div>, Spend 0.023935317993164062 seconds,text:<79>
2020-10-22 10:00:39,297 - root - INFO - SUCCESS    From js: <window.open('https://ad.qq.com/atlas/17567678/report/analytic?')> open a new window and swich into, Spend 2.041539192199707 seconds
2020-10-22 10:00:41,455 - root - INFO - SUCCESS    Clicked element: <xpath->//*[@id="content"]/div/div/div/div[2]/div[1]/div/div[1]/div[4]/div/div/div/button[2]>, Spend 2.1582272052764893 seconds
2020-10-22 10:00:42,491 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[2]/div>, Spend 1.0342049598693848 seconds,text:<46,461.10>
2020-10-22 10:00:42,512 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[7]/div>, Spend 0.01994609832763672 seconds,text:<701,033>
2020-10-22 10:00:42,534 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[8]/div>, Spend 0.021912574768066406 seconds,text:<5,149>
2020-10-22 10:00:42,555 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[3]/div>, Spend 0.02094411849975586 seconds,text:<145>
2020-10-22 10:00:42,584 - root - INFO - SUCCESS    Get element text element: <xpath->//*[@id="table-id"]/div[2]/div/table/tfoot/tr/td[5]/div>, Spend 0.028922557830810547 seconds,text:<125>
2020-10-22 10:00:44,623 - root - INFO - SUCCESS    From js: <window.open('https://docs.qq.com/sheet/DU1F6UVF4a2J4ZkdI?tab=bb08j2')> open a new window and swich into, Spend 2.038546562194824 seconds
2020-10-22 10:00:47,214 - root - INFO - SUCCESS    Clicked element: <xpath->//*[@id="blankpage-button-pc"]>, Spend 2.5900719165802 seconds
2020-10-22 10:00:48,671 - root - INFO - SUCCESS    Switch to frame element: <id->login_frame>, Spend 1.4561047554016113 seconds
2020-10-22 10:00:48,746 - root - INFO - SUCCESS    Clicked element: <id->img_out_1456904332>, Spend 0.07477569580078125 seconds
